,sample,Area.20.,Perimeter.20.,Ix.20.,Iy.20.,Ixy.20.,Imin.20.,Imax.20.,Theta.20.,Area.80.,Perimeter.80.,Ix.80.,Iy.80.,Ixy.80.,Imin.80.,Imax.80.,Theta.80.
20,ID_011-Humerus_R,404.04680340654,72.7007943545004,13723.3294302803,12574.2037705888,560.579954735317,12346.0385449317,13951.4946559374,-22.1471284397195,292.227619440086,67.6037100836506,5327.72987836802,10738.6667032099,-2220.73154165957,4533.02573636694,11533.3708452109,70.3098996818235
21,ID_012-Humerus_L,222.955471490155,55.2158547710115,3433.41898592002,4738.6166804561,312.241865760565,3362.56760118228,4809.46806519384,-77.2153957246186,197.571269071166,56.2194340844376,3072.276498277,4036.22784136784,1272.2283370159,2193.78699589554,4914.7173437493,-55.374438242357
22,ID_012-Humerus_R,244.677908307849,57.4395060144668,4334.18631158216,5388.13594267192,196.91137479881,4298.5986454917,5423.72360876239,-79.7555538458664,209.90412641137,57.9537275994237,3138.63017951795,4874.78069722882,-1228.94726689353,2502.09052423688,5511.32035250989,62.617866191869
23,ID_013-Humerus_L,263.937892205551,59.3936074665717,4911.43395695956,6412.41411388964,-87.1112893808659,4906.39525727511,6417.45281357409,86.6895805522499,224.928694823699,59.8055114082102,3359.18930707287,6016.35847309278,1397.5997216192,2759.45286492083,6616.09491524482,-66.7749148065908
24,ID_013-Humerus_R,282.595373812789,61.3825106063551,5649.45051530635,7337.47410854548,201.747584720804,5625.67316658376,7361.25145726807,-83.2783035383187,229.606119751433,58.7509185246794,3466.34434081772,6032.47447071182,-1197.21309808579,2994.53756910098,6504.28124242856,68.4912179108481
25,ID_014-Humerus_L,415.377876789197,74.5627428797396,13044.3065654446,15491.6131257437,-3083.98861936716,10950.082036752,17585.8376544363,55.8209998664269,303.354780878716,68.3887357126077,6102.84518880451,10675.9153564916,2297.85993355501,5147.71357727592,11631.0469680201,-67.4292311450311
26,ID_014-Humerus_R,422.136101832226,76.8205500959984,13636.0545557192,16782.8279814203,4539.92064276573,10404.6077448371,20014.2747923024,-54.5573143695036,308.736271031802,72.8869318211207,5965.17413015398,12663.2702650768,-2710.03804332713,5006.04054470806,13622.4038505228,70.5101681006498
27,ID_016-Humerus_L,482.334511876163,80.4062007172949,19880.5855680607,17897.7222750916,-1146.3735845657,17373.5322322879,20404.7756108644,24.5726919997166,357.764591614664,75.7229294819414,8318.02052173444,15775.3847712368,2877.79448571389,7336.63136364453,16756.7739293267,-71.1695315050679
28,ID_016-Humerus_R,450.431368596021,78.2859465889207,17415.0436535269,15767.2427003343,1533.62295450842,14850.2206163522,18332.065737509,-30.8770998533713,316.215962782218,70.7185845750943,7086.84012063166,11433.5896236087,-2549.35381751655,5910.17566379828,12610.254080442,65.2241253989577
29,ID_017-Humerus_L,341.61242901018,67.3598579257206,10353.145792292,8588.82809968785,-774.323836644096,8297.19751252912,10644.7763794507,20.6376849624921,288.658117260382,66.1747108347299,5604.42101727639,9352.64453699005,1666.34945875729,4970.74183546077,9986.32371880567,-69.1791974682698
30,ID_017-Humerus_R,371.037514182863,69.6870177038968,11675.3064423268,10542.9005234713,1075.96724664023,9893.25344810561,12324.9535176926,-31.1227228254376,299.004664566154,66.804031776474,5704.40258917873,10259.0978696922,-1471.39356147008,5270.42006006868,10693.0803988022,73.5667554339105
31,ID_018-Humerus_R,326.389097525159,67.9715658806501,9120.57560957106,8242.78103431322,565.243605208537,7966.04492255585,9397.31172132842,-26.0857848452329,227.663929355083,58.4314561882231,3628.93972533238,5782.5963146454,-1566.6129345024,2804.75900824721,6606.77703173056,62.2515531170544
