,sample,Area.20.,Perimeter.20.,Ix.20.,Iy.20.,Ixy.20.,Imin.20.,Imax.20.,Theta.20.,Area.80.,Perimeter.80.,Ix.80.,Iy.80.,Ixy.80.,Imin.80.,Imax.80.,Theta.80.
128,ID_073-Tibia_R,915.296604438688,116.542875636891,79519.9093937633,68162.1742615068,24757.3662784518,48440.7126589206,99241.3709963496,-38.5404641695645,487.394558556171,79.7573154976836,18507.8730306749,19998.9246307292,1348.74676503377,17712.3191589475,20794.4785024566,-59.4659096487474
129,ID_074-Tibia_L,879.570688822982,112.670919435418,79382.3793105441,57093.9657199381,-20752.8930694933,44682.3682230862,91793.9768073959,30.8822044644094,417.586733656578,73.6717622857203,13368.1405142993,14754.7052702357,-379.567949998562,13271.035465579,14851.810318956,75.6497795214334
130,ID_074-Tibia_R,902.768348534997,114.662364368073,84075.6015689415,61181.8307621845,23860.9666600562,46164.0809821642,99093.3513489618,-32.185721932101,421.952430225232,74.2843915755193,14503.3198084099,14248.3187315838,-66.0241951432811,14232.2379980986,14519.4005418952,13.6883429980512
131,ID_075-Tibia_L,696.01976072752,98.8517660108702,40878.1771261095,44036.217756114,-15961.7282974872,26417.5566908333,58496.8381913902,47.8248130430102,377.580610187924,70.2850870321289,10363.5522086061,12794.3762813647,214.467591231249,10344.7751323028,12813.153357668,-84.9963960863532
132,ID_075-Tibia_R,708.125383204074,99.729839405595,43666.7342287454,44264.658449166,16355.1589819379,27607.8051647301,60323.5875131812,-45.5236072519375,374.520059512071,70.0201914929529,10664.501039745,12006.9122169003,-349.886450290193,10578.7802975384,12092.6329591069,76.2339214783208
133,ID_077-Tibia_L,806.796839073869,106.932495535678,71144.3990576952,44138.3735372955,-17913.9212886693,35208.3764785085,80074.3961164822,26.4960175097962,435.791096079186,76.3690774969218,16073.5197261681,14946.4049122698,-219.438362044642,14905.1895142218,16114.7351242161,10.6374885036047
134,ID_077-Tibia_R,804.600229181971,107.694980988311,68786.2025396874,47886.0529842171,23141.8113040115,32944.2492711684,83728.0062527361,-32.848821272487,438.641220170048,77.1115727804786,16188.6448227536,15386.5580278666,-536.237539210534,15117.9847401151,16457.2181105051,26.6038893997133
135,ID_078-Tibia_L,964.458507825466,117.035506613945,91328.1953647156,70449.5570047318,-25371.930790812,53453.2377377056,108324.514631742,33.8176050418641,546.287733277683,84.3737154069251,22115.1626473488,26183.1224876511,864.573374211662,21939.0381729128,26359.2469620872,-78.4856803916225
136,ID_078-Tibia_R,987.353176218687,118.416292420801,96672.8220659646,73256.1417250193,27367.4088229248,55197.716951538,114731.246839446,-33.4188825981124,567.304609657043,85.9289653887013,24218.9413597671,27914.8244588966,-1743.59718923349,23526.2099416104,28607.5558770533,68.3320681839773
137,ID_079-Tibia_L,715.672808976843,103.635464010088,52773.3906246647,42847.0840697939,-21966.0097552359,25290.5021129412,70329.9725815174,38.6339921034488,378.251124262408,71.2193564085596,10309.341875325,13105.2973263436,-649.018918600894,10166.0320618845,13248.6071397841,77.548326491924
138,ID_079-Tibia_R,717.448086885547,103.224369496906,50374.5917777834,43844.5338692716,20438.1170409772,26412.2914513681,67806.834195687,-40.4617906741487,380.195733338012,71.2864137064732,10259.008423591,13367.3096031857,1043.637993231,9941.11085250072,13685.2071742759,-73.058991020802
139,ID_080-Tibia_L,796.502258736517,104.963565107252,51280.1393649148,56835.4888073814,-15466.8235419188,38343.549632034,69772.0785402621,50.0905872837205,414.541893465074,73.5377485753825,12441.5326425026,15510.1136992505,1091.53415469015,12092.8748879136,15858.7714538395,-72.2854822333043
140,ID_080-Tibia_R,829.499259962577,107.104084368911,58223.3000914168,59208.1896610496,17993.3764188034,40715.6310761807,76715.8586762857,-45.7838430610555,426.651878604283,74.7330680471729,12984.1632660922,16659.8476291167,-629.662523990349,12879.291166434,16764.7197287749,80.5440218343784
141,ID_081-Tibia_L,837.460663045119,109.402097343371,59048.6455477441,63738.5654509706,-21766.5514208897,39501.1045473668,83286.1064513479,48.0744444796437,450.313830522928,77.4559450974887,14485.5668779801,18789.8735751166,382.819214799091,14451.7845946111,18823.6558584856,-84.9569374554677
142,ID_081-Tibia_R,869.342636478163,112.343084051826,65992.3133540847,67347.715372984,24198.9014321708,42461.625132069,90878.4035949997,-45.8020872586034,465.710493687821,78.4400116727476,16714.9588463919,18538.7460827407,-208.117684421028,16691.511381626,18562.1935475066,83.5719088236218
143,ID_082-Tibia_L,675.979432696475,96.0592301618119,42443.5390216181,35264.0489109327,-11154.0865835831,27136.2892371778,50571.2986953731,36.0800745222795,403.49163413622,72.7788154873292,13193.9209276847,13107.0011000613,846.213010288777,12303.1327286786,13997.7892990674,-43.5299896415669
144,ID_082-Tibia_R,625.203913735238,92.1803023063784,37040.0910272561,29480.3348146775,9858.46282684791,22701.9570135384,43818.4688283952,-34.5112247039017,405.040096122607,73.1042297634415,12502.373618222,14107.9379997176,-677.024035803345,12255.0030625385,14355.3085554011,69.9287437556481
145,ID_083-Tibia_L,1109.37703653176,129.360668837541,127044.819379461,97165.0577704403,-41269.1465563278,68214.8201433418,155995.057006559,35.0495959692992,540.181725810481,84.3428348413235,22070.8490642537,25295.4842558808,-287.946793987622,22045.3384071855,25320.994912949,84.937097019738
146,ID_083-Tibia_R,1073.40840660491,127.544632967967,118507.763460268,91738.6082382344,39283.4983793159,63622.0995653591,146624.272133143,-35.5925610099366,508.621253659296,81.6994311094542,19520.0326979131,22455.1469554771,-633.021950509972,19389.3280471151,22585.8516062751,78.3336691156743
147,ID_084-Tibia_L,680.696443648946,98.5980010510693,39170.1421161533,43422.0069458631,-16382.4502547555,24776.2602166139,57815.8888454026,48.6969451416743,325.538293280901,65.9241334395078,8091.66647440476,9246.07279812088,386.843685662758,7974.02323079174,9363.71604173391,-73.0849304911332
148,ID_084-Tibia_R,645.218312845661,95.6392476394061,37473.0985044252,35372.8331091785,12798.1112308084,23581.8432017194,49264.0884118844,-42.6545882589063,324.294689680666,65.6532630442747,8128.2061723752,9003.67812919298,-181.129367732186,8092.21160010296,9039.67270146522,78.7604370954885
149,ID_085-Tibia_L,585.809923713611,90.3752711978556,32398.8566667382,26149.7662631327,-7611.98606536,21045.9996953594,37502.6232345114,33.8414888647863,328.539968916967,66.2093476324455,8054.33854628934,9771.56774109426,-1324.49643822388,7334.5014207239,10491.4048666597,61.4768111047023
150,ID_085-Tibia_R,622.698468301257,93.3936940954942,37821.5092659346,28628.0927381563,8621.34379292376,23454.5760476705,42995.0259564205,-30.9672279342421,346.449936904924,67.6781584085566,9463.94947634288,10246.9323735892,1589.45038307235,8218.48702378435,11492.3948261477,-51.918440005622
151,ID_086-Tibia_L,734.441193869952,101.11031054338,49497.9435648166,42089.6655207176,-11846.5626040927,33381.6455272148,58205.9635583194,36.3183873841182,433.735719615953,75.3901215994343,13405.6170059047,17306.1051880845,1272.13314726636,13027.3906206507,17684.3315733385,-73.4419090381431
152,ID_086-Tibia_R,763.40479075381,103.045272157447,49453.2977334383,48880.5409766942,11967.6458157765,37195.8476007298,61137.9911094027,-44.3146044812683,442.689526908069,75.6358885040762,14328.6509678318,17318.9733158485,-291.450868830673,14300.5096291382,17347.1146545422,84.484844007163
153,ID_087-Tibia_R,966.937032102604,116.931593737358,96359.5932171821,68381.62542875,28057.2594253137,51019.3497493542,113721.868896578,-31.7498770306511,530.167008839324,82.5583045869511,20455.0265106703,24995.9672473674,2350.86195291636,19457.2270591878,25993.7666988499,-67.0016984662247
154,ID_088-Tibia_L,663.442659821173,95.3267547648633,36645.8178153871,36143.0898843915,-4763.89180083286,31623.9351219946,41164.9725777839,43.4898113051362,370.230454573786,69.4694646426325,10679.0171459446,11462.3452991247,760.864597887761,10214.9267687279,11926.4356763414,-58.6188411285268
155,ID_088-Tibia_R,676.714156986603,96.0352884426132,38580.8294714066,37444.0718274469,6397.38272348492,31589.868598879,44435.0326999746,-42.4614286409293,380.010867148004,70.5280866967263,11390.3838829904,11931.8983966158,-549.381970632221,11048.6625346482,12273.619744958,58.1179545238377
156,ID_089-Tibia_L,602.19371878742,93.1558398423092,33358.4227987953,32110.8665409116,-13842.9935931506,18877.6041931083,46591.6851465986,43.7099721763104,297.920852080811,63.313619576795,6045.4942942005,8734.32584464494,-530.030371270601,5944.78517131335,8835.03496753209,79.24168315293
157,ID_089-Tibia_R,622.99628249223,94.7781010115297,35632.3646500117,33583.4344068127,13749.2788060139,20820.5068644282,48395.2921923961,-42.8693696176826,292.6025892812,62.8533337381958,5877.17100803305,8361.22052524506,357.12538499287,5826.84750026632,8411.54403301179,-81.9791065750115
158,ID_090-Tibia_L,863.393087133297,109.67235640999,66026.2966488066,61494.7467515044,-19201.808857233,44425.4964995604,83095.5469007506,41.6351656650821,497.081673627308,80.695064205151,19061.2493213373,20904.1712336275,-685.194275110315,18834.4152420739,21131.0053128909,71.6828357748527
159,ID_090-Tibia_R,855.997621864893,109.374272654606,67110.6347600586,59520.8058865372,20605.4776000341,42363.7017401675,84267.7389064283,-39.782380344948,490.214198300509,80.0300129022332,18255.0556403409,20608.8916849408,-156.197905202827,18244.7357687021,20619.2115565796,86.2200069958128
160,ID_091-Tibia_L,718.5978337581,100.417459485483,52251.9471629843,38068.2238913025,-14773.4535574653,28772.6076407664,61547.5634135204,32.1785452944067,395.076192211288,72.756103798486,12284.7400341435,13204.5540797973,-467.951008148046,12088.5276961279,13400.7664178129,67.2516458078969
161,ID_091-Tibia_R,701.418251424694,99.6877286890066,49569.9658309216,36521.6441601264,14395.4549230393,27240.9387497314,58850.6712413166,-32.8097509231262,400.72304858139,72.899968431791,12644.0288466595,13440.7048810541,479.569159789379,12418.9410423145,13665.7926853992,-64.8567893534303
162,ID_092-Tibia_L,795.600775235295,104.707037098501,61921.0212276028,46063.0385190775,-13515.2519618443,38322.6029697132,69661.4567769671,29.8005674888688,503.691615513938,82.2636482148321,20628.6641484423,21074.9356888859,3329.37524459938,17514.9557372101,24188.6441001181,-46.9171235661837
163,ID_092-Tibia_R,767.179547621143,102.581226714935,57204.0943304047,42623.4156459228,12391.4201442001,35536.8171739032,64290.6928024242,-29.7650485827981,498.246432157298,81.3211845717461,19432.0576451947,21093.3925820406,-2436.39817105728,17688.6146864939,22836.8355407415,54.4131680483177
164,ID_093-Tibia_L,804.388905239686,105.472792934523,57605.2386279779,53517.8904197318,-17312.3603713815,38128.9965698085,72994.1324779012,41.6337779666074,393.738689760792,72.584370448521,10810.6159684907,14750.5713825725,-711.518468451052,10686.0601481836,14875.1272028796,80.07062229272
165,ID_093-Tibia_R,792.860299898541,104.740797716173,57544.6716789395,49972.6178896502,15822.3454953893,37489.6369281765,70027.6526404132,-38.2715436327186,408.283175433842,73.9566963820896,11338.7843356321,16158.7235071428,487.49583837589,11289.9725979063,16207.5352448686,-84.2821742838726
166,ID_095-Tibia_L,610.464946645336,92.7947434210201,35913.2820167477,29337.9852793882,-11666.3185477047,20504.9232624263,44746.3440337096,37.1309002846555,299.595689346519,63.0973883891652,7166.07174701002,7499.18793710102,-833.523811018446,6482.62775819931,8182.63192591173,50.6501190602646
167,ID_095-Tibia_R,578.074167420162,90.7445274347238,32725.6641021017,26531.2742519939,11562.5870737525,17658.2546325257,41598.6837215699,-37.5022907805849,299.344153434443,63.2286290579478,6845.18514189551,7861.05548969417,996.464243727535,6234.66641423625,8471.57421735343,-58.5048219018134
168,ID_096-Tibia_L,664.537742800881,96.3343207805643,39160.6951529279,36853.60397466,-11234.4976993153,26713.5847597947,49300.7143677932,42.0687394741607,393.39902157306,71.6194558408702,10584.2357837251,14685.0695827739,-709.063155793835,10465.0951198833,14804.2102466157,80.4619454661971
169,ID_096-Tibia_R,645.33831209046,95.2477672825126,36806.766933109,34416.8164371003,8766.49341084136,26764.2285988267,44459.3547713826,-41.118878899334,390.196579858431,71.462154519808,10499.7722006471,14332.8488031448,-247.876622586106,10483.8090451879,14348.811958604,86.3152629833927
170,ID_097-Tibia_L,677.333959131038,100.673483517159,49158.8573034917,34764.4418764787,-14887.2144663037,25425.9623216228,58497.3368583475,32.0993026951842,394.733083505105,71.6726120958149,13019.215972682,12249.1590110717,-1477.89576924954,11106.9603195817,14161.414664172,37.6988116051769
171,ID_097-Tibia_R,700.647529871097,102.221013716215,51513.3243415329,38808.0749556894,17988.6760311936,26083.2704233629,64238.1288738595,-35.2747712053794,409.06369983526,72.934282610586,13608.1512007085,13502.9119063828,1674.70155348708,11880.0035410912,15231.0595660001,-44.1001703709816
172,ID_098-Tibia_L,632.852569563641,96.0561940020211,38581.4552572894,31855.7612410925,-11821.1578410157,22928.4287264141,47508.7877719678,37.0600843781198,381.18850421926,70.5103588819925,10450.6214940548,13215.4614873509,-944.053170519182,10159.0279197006,13507.0550617051,72.835435978733
173,ID_098-Tibia_R,643.190374186256,97.5929809252128,38351.4365950206,35316.685807178,13983.6003903298,22768.3757232241,50899.7466789746,-41.9035023918726,391.016984806605,71.3328012045332,10657.1093788296,14257.9943474881,981.462653964154,10406.9758268939,14508.1278994238,-75.7020908026397
174,ID_099-Tibia_R,667.664673099066,97.2457631529379,41146.6621254662,38107.3093104125,15943.8052227701,23610.9206155109,55643.0508203677,-42.2776637988786,373.866871562461,69.2019842755188,10706.1568617033,11709.0778825645,260.478307884576,10642.5407468876,11772.6939973802,-76.2754305252748
175,ID_100-Tibia_L,873.862499493475,110.812465199692,70388.4614722046,61434.1252813587,-20244.768121999,45177.367784454,86645.2189691094,38.7648234256936,433.884862259497,75.945079386325,15698.3191950732,15013.2163701588,594.534130505928,14669.610145835,16041.925419397,-30.0254197891071
176,ID_100-Tibia_R,933.147782553631,115.866278574056,84673.0583423022,68447.7332233882,27254.5982856752,48124.0032282832,104996.788337407,-36.7118615890052,465.926548475167,78.9827194344624,18191.4672543217,17275.8957213057,-638.70911871393,16947.8588956559,18519.5040799715,27.1847356885416
177,ID_102-Tibia_L,709.534814915175,99.8475430386195,50332.3462035087,36927.1061077876,-13046.522463477,28962.181579408,58297.2707318883,31.4041374690255,359.106698264082,68.2863901696267,9077.74347522815,11792.7508038682,21.9452506636179,9077.56610459593,11792.9281745004,-89.5369217919609
178,ID_102-Tibia_R,732.57062724713,100.896861318565,53627.4136580088,39329.9372671532,14154.4002787086,30621.4529744945,62335.8979506675,-31.6018768097724,378.394296419658,70.1095222695232,10062.7650428302,13140.7625547969,-6.80120146563688,10062.7500148404,13140.7775827868,89.8733989870557
179,ID_103-Tibia_L,968.290191722911,115.050469752043,87779.1942507673,70419.5838677947,-20451.4999265089,56882.2140046944,101316.564113868,33.5015922615877,538.938719564567,83.4734984819113,24170.3500847973,22571.7740250761,123.289221983611,22562.3213134529,24179.8027964205,-4.38434879548245
180,ID_103-Tibia_R,954.695409180028,114.861373080547,88147.8062252036,69573.6335721371,27307.9314450988,50016.7761279809,107704.66366936,-35.6087363252481,526.474615542886,82.4268547385834,22784.5296698673,21806.2540183629,525.155531885907,21577.7260825994,23013.0576056308,-23.5168635057377
181,ID_104-Tibia_L,909.157933763241,112.245215891401,67418.8507358995,75484.7328667587,-25375.0522577555,45758.2538837699,97145.3297188882,49.5153378836913,478.815628219235,79.2407064978072,15570.0978121098,21815.0802811157,-228.813127881092,15561.725434598,21823.4526586276,87.9044559753323
182,ID_104-Tibia_R,900.934952436313,111.67996627903,72466.3294962822,66445.5912167773,22127.53015186,47124.5942321959,91787.3264808637,-41.1263417456991,509.831187748875,81.8512127804298,18268.2657114211,24096.8749988032,763.230245301029,18169.981441307,24195.1592689173,-82.6621715665467
183,ID_105-Tibia_R,1044.09561892055,122.490517316707,114030.325419272,80743.8849300032,36803.9475026586,56994.9359844361,137779.274364839,-32.8334514905956,534.657525011242,83.8840054316312,22839.0029875837,23584.7979904029,-2267.33065612162,20914.1100610503,25509.6909169363,49.6697827268612
184,ID_107-Tibia_L,974.028627415997,117.500919389105,78285.3010715237,90422.2995981399,-33902.1174096991,49912.83275014,118794.767919524,50.0742497808069,488.839440031502,80.2303439098228,17714.1554645208,21247.0720429891,-1730.65018874167,17007.6550069507,21953.5725005592,67.7933253781991
185,ID_107-Tibia_R,995.017912705374,118.898819329899,76412.597767933,99243.9216382381,33542.1218307891,52396.7585448057,123259.760861366,-54.3976978464971,505.912555543591,81.7381916232345,18604.598665591,23124.0716695672,1005.28574836645,18391.0764883694,23337.5938467888,-78.0086109585972
186,ID_108-Tibia_L,1059.98137347314,122.215079870739,106507.672147472,85702.320491546,-22315.7101029439,71483.7335212626,120726.259117756,32.5034912147982,543.68307262564,84.2541968916771,23557.9165071298,24484.7661602288,-2933.64388097872,21051.3196182256,26991.363049133,49.488389362871
187,ID_108-Tibia_R,1081.04588208057,122.220869873402,112146.229092839,85454.6723116595,19277.2219973023,75354.3190643008,122246.582340198,-27.6524138759626,560.807285804646,85.5957525966896,25134.9501659943,25829.328319939,2250.98140991171,23204.5401643452,27759.738321588,-49.38407392616
188,ID_109-Tibia_L,930.572626071336,114.410924582822,80998.3742462195,69101.5579106382,-24521.2485184969,49817.5427180672,100282.389438791,38.1822400561462,408.620552282988,73.8161994615437,12926.5347723162,14359.1800619906,-779.455772111793,12584.240662995,14701.4741713119,66.2915603105943
189,ID_109-Tibia_R,949.848426791428,115.433734719839,80834.1173493251,73767.8276385239,21844.3277091291,55172.760509377,99429.1844784719,-40.4062163590179,420.177941881993,75.4204336451161,12627.0877442171,16492.0118832162,120.083110947603,12623.3603592496,16495.7392681836,-88.2221073649765
190,ID_110-Tibia_L,1036.33396176384,120.63225233516,108287.177356984,78757.6811065361,-29842.9468991117,60226.794880925,126818.063582595,31.8380864886532,507.87277500944,81.634297904057,18418.3361037301,23625.5890027224,-583.097999238358,18353.8407484296,23690.084358023,83.6882794006666
191,ID_110-Tibia_R,1038.50979256981,120.525271275804,105328.52646065,81603.1221284596,30888.6866519772,60377.538364856,126554.110224254,-34.4954361451963,500.518506235516,81.1877628373804,17628.8520063754,23224.2981547818,125.243521401148,17626.0500691598,23227.1000919974,-88.7183975687078
192,ID_111-Tibia_L,1132.15058270255,125.301280349284,122324.664309362,101361.732692522,-41000.4070002907,69524.2370335034,154162.159968381,37.8299316277915,631.024580531077,90.7392779133359,27732.9825113269,37286.7917308586,-3119.25182513501,26804.7535030773,38215.0207391083,73.4280128893589
193,ID_111-Tibia_R,1112.60391238116,123.622826348802,117825.612545734,93414.500003266,30879.9272341565,72415.455540911,138824.657008089,-34.2165825719555,597.859350313724,88.3023271668926,25554.9002497166,32475.3700654013,1901.90892120334,25066.6565692918,32963.613745826,-75.6023608254525
194,ID_112-Tibia_L,720.165479782973,101.513875592773,48713.5188833357,43145.6293128231,-17116.8632629103,28587.7934360908,63271.354760068,40.3810546371768,407.927811047503,73.1569768331622,12366.5208074271,14624.3608084434,-91.8965252480717,12362.7866952865,14628.0949205839,87.6731303970453
195,ID_112-Tibia_R,707.254539113493,100.470411839534,52069.2245447216,36485.9751766537,15301.3206615388,27106.6992085936,61448.5005127817,-31.5071170277869,420.720358618179,73.8393004327655,12994.215905933,15617.8372066258,527.10855251642,12892.2760095073,15719.7771030514,-79.0544361580662
196,ID_113-Tibia_L,774.64997469993,104.898582156487,57631.8454613921,48157.0460174763,-18502.9973463042,33794.6062918643,71994.2851870041,37.8194128207646,432.581952277127,75.8614795116601,13137.9678108922,17624.3586670562,-1076.68136113657,12892.9573628484,17869.3691151,77.18004144234
197,ID_113-Tibia_R,784.43412800278,106.002762595758,58051.0011596403,49518.6419495983,16830.2853007478,36422.2528585172,71147.3902507214,-37.8880629077531,415.192389236134,74.5400544303669,11816.6290204124,16622.1599153803,765.099788954754,11697.756214165,16741.0327216277,-81.1686207952718
198,ID_114-Tibia_L,862.455046527981,109.264372087391,60872.5876525142,65539.9064825354,-17723.1119299277,45330.1551359528,81082.3389990968,48.7505838535319,439.160315267045,77.0933782243994,13017.1225063962,19302.1036154542,-2373.91695652188,12221.2468258264,20097.979296024,71.4658384612571
199,ID_114-Tibia_R,890.967034877768,111.796038732428,67772.7696197054,67303.0554691984,19520.7640868176,48015.7357094013,87060.0893795024,-44.6553498127103,448.570172346406,78.6984766258955,13342.2790456703,20567.8100501541,1272.46505430929,13124.7388305278,20785.3502652966,-80.2985221545118
200,ID_115-Tibia_L,925.947733503456,113.588755450107,84493.913123566,64497.0035662437,-25216.7032647545,47368.8805750568,101622.036114753,34.1858056885913,456.051607133654,77.728668311786,15214.6408781559,19028.3968425883,-2642.03930865285,13863.2132658141,20379.8244549301,62.9098347423013
201,ID_115-Tibia_R,925.27417797347,112.843430932209,81231.823251179,64605.2285121274,20593.8565143338,50710.0176182166,95127.0341450898,-34.0085644175048,429.039224255669,75.8774069689554,13224.728688456,17146.0167054884,1216.02013614871,12878.2468010468,17492.4985928976,-74.0961021992147
202,ID_117-Tibia_L,882.110552712635,110.80052077363,69904.2193917005,60889.2042913566,-15298.1188438037,49448.3556731331,81345.068009924,36.7913386042334,458.137914677206,80.1817556368389,14821.7571580547,20130.6502169144,184.265359295221,14815.369213069,20137.0381619002,-88.0145168194515
203,ID_117-Tibia_R,838.703223997792,107.897287709749,65186.4720806907,52826.527822322,12030.1306827007,45481.8520906431,72531.1478123696,-31.4050400398544,442.261939282248,78.7378869551775,14326.6795948038,17969.7223059018,56.936372401206,14325.7899650854,17970.6119356202,-89.1048273968391
204,ID_118-Tibia_L,679.818116736688,98.6744776945454,42905.2853273924,40469.9278596855,-18764.7977408906,22883.3417646388,60491.8714224391,43.1435939039816,439.199222297925,76.2326199160161,13713.6956649342,17832.7632283268,509.307205095645,13651.6561560957,17894.8027371653,-83.0549268971242
205,ID_118-Tibia_R,658.549851301805,95.4925887439971,37249.5500792943,37879.6545506837,13502.6218131748,24058.3054968067,51070.8991331713,-45.6683105320143,463.927627394325,78.3914271283749,15773.6580684741,19377.8491840426,-1044.98159438294,15492.5985835444,19658.9086689724,74.9459150677376
206,ID_119-Tibia_L,687.8485394454,98.007653559528,42841.9256466141,38210.4487188215,-11840.9605878585,28460.906735236,52591.4676301997,39.4671618644628,384.260092279254,73.1985116717126,10322.0979410241,14524.6480772445,1155.86299303756,10025.1703132524,14821.5757050163,-75.5929105731538
207,ID_119-Tibia_R,673.330210426968,96.4981090999373,41308.5576866941,36558.2240948668,11935.285488041,26764.0664646074,51102.7153169535,-39.3724812405352,396.193170651994,74.0662390491938,11683.716032974,14549.207349413,-1800.1062352944,10815.7786231694,15417.1447592176,64.2585415077611
208,ID_120-Tibia_L,812.065161053508,107.73299427798,56195.4159258485,58500.6799543244,-19319.9680889145,37993.7272979941,76702.3685821788,46.7071136571013,408.679239319591,73.8881716279827,11776.0567636224,15763.5608399386,-441.54220488385,11727.7493735676,15811.8682299934,83.7563274616827
209,ID_120-Tibia_R,822.209096476125,108.808602540346,57781.1320201707,60476.184547546,20066.5502249664,39016.9138303698,79240.4027373469,-46.920903788064,409.081753166115,73.9357070451784,12017.9827566995,15477.4159563893,-156.254800544856,12010.9394196296,15484.4592934592,87.4190840859829
210,ID_121-Tibia_L,613.985904899334,93.3208182643032,38408.8553353232,28988.3159630645,-13469.4694978843,19429.2742057323,47967.8970926554,35.3626412543977,329.472952801298,65.9061580341288,8784.62137395902,9068.62349500338,-1725.92419407939,7194.8664976073,10658.3783713551,47.3517189735794
211,ID_121-Tibia_R,605.294090224416,92.1386663257061,37367.6051394224,27390.0563954365,12329.474318848,19078.3117281669,45679.3498066919,-33.9853348368027,357.70284506184,68.2947290865722,10352.045892706,10488.5603925957,1645.07289461316,8773.81479445011,12066.7914908517,-46.1879748274664
212,ID_122-Tibia_L,636.920974568701,93.1267395487992,37399.3446611039,30594.2912729219,-7098.58841835212,26124.8966362853,41868.7392977405,32.1952312995891,474.956788055857,79.3671716803644,21002.4070033553,15856.4573089635,863.460624741804,15715.4380856459,21143.4262266728,-9.27557876099414
213,ID_122-Tibia_R,651.264599321643,93.0797705375698,38179.1082509598,31743.5668199407,6140.28591382373,28029.0104022941,41893.6646686064,-31.171775771443,481.234897990873,79.6129141237714,20611.8281982266,17000.1165510913,-1054.64832416487,16714.7052125831,20897.2395367348,15.1428015846859
214,ID_123-Tibia_L,788.175867456825,104.295783475891,52813.1783020589,53684.1947792768,-17551.386627809,35691.8975408328,70805.4755405029,45.710703526846,411.811791681088,73.8485960016558,12033.1536625489,15811.7648077991,-1467.80600286693,11529.9856180145,16314.9328523335,71.078140448331
215,ID_123-Tibia_R,794.268720045225,104.90663677408,48118.1418874748,59593.1179477425,16004.1020024297,36854.1579283924,70857.1019068249,-54.861406065221,413.154581016657,74.5248927524305,11435.6312979083,16946.5592491532,1188.08788792371,11190.4062609231,17191.7842861384,-78.3377449709428
216,ID_124-Tibia_L,726.849466491854,103.732866119964,48950.2927966261,48009.7495417032,-20848.8421611119,27625.8759010758,69334.1664372534,44.3539206876521,349.119790790038,67.6804550712224,8752.2115514518,11092.3195519283,-656.028757385687,8580.84835559088,11263.6827477892,75.3607075652872
217,ID_125-Tibia_L,958.309057194187,116.783051210409,88094.5108317694,72020.8297389772,-25791.3652861383,53043.1310649606,107072.209505786,36.3462286779398,570.22682442214,88.1475212961949,24924.3398297045,28931.6360818238,2334.12772746328,23851.8283270753,30004.147584453,-65.3216281041776
218,ID_125-Tibia_R,975.225246861585,119.018325854573,87968.500160075,79398.4646228613,27016.5050950482,56329.2701961218,111037.694586815,-40.49376905634,580.909050190443,89.6223822761118,25557.0736740923,30774.5578247021,-2918.70889517167,24251.176962712,32080.4545360824,65.8951726351617
219,ID_126-Tibia_L,1004.11525710776,121.45595328254,102831.924718241,80370.6061844313,-37747.3161669792,52218.6857316275,130983.845171045,36.7155485941329,443.642898395869,75.8397499597409,14633.8684692797,17156.2097374961,773.478421270827,14415.5729035346,17374.5053032412,-74.2395644929822
220,ID_126-Tibia_R,919.376454881541,115.405819358883,80349.8464568896,70988.3068085741,30379.4050040562,44931.1870736352,106406.966191828,-40.6204566826808,429.587034799294,74.6669823323001,13831.7576656728,15927.403667092,-443.300460597594,13741.8424103752,16017.3189223895,78.5341647603361
221,ID_127-Tibia_L,966.724897326298,117.703750430958,95795.0473782523,68133.7506092252,-22541.732467575,55517.9145888925,108410.883398585,29.2342459511592,431.282437123695,75.5718963398204,13876.8370272836,16727.8262511854,-2226.32180613172,12658.746257001,17945.917021468,61.3155421368117
222,ID_127-Tibia_R,937.19064266727,115.777855489262,86407.8112800141,67717.7992199407,23501.0464271524,51771.9309892367,102353.679510718,-34.1575737297695,431.049978745015,75.3842674433236,13323.3648371966,17062.0901571175,1271.5041144025,12931.9224486407,17453.5325456733,-72.888612402895
223,ID_128-Tibia_L,856.043834093823,111.700371433389,75661.417308102,55849.0487896281,-24333.1099702335,39482.952458832,92027.5136388982,33.924203900181,396.709760052362,72.3675857436653,13361.1670976403,12190.3554203864,10.3609780814618,12190.2637391507,13361.2587788761,-0.506980203097784
224,ID_128-Tibia_R,836.430601158773,109.84555413844,70345.7718937206,53501.0993654797,21283.3078494167,39034.2473268455,84812.6239323549,-34.2050288493159,407.087733352653,73.3548908285169,13534.602776432,13392.8689320526,178.053513281016,13272.0977206353,13655.3739878493,-34.148496659689
225,ID_129-Tibia_L,859.499822761581,108.301882115601,66433.7261699738,59539.3127372541,-20278.1772572861,42417.4235322267,83555.6153750012,40.1760918793689,487.525339763,79.2437024596296,17790.0032775847,20474.2209640346,-297.745000164595,17757.3727883594,20506.8514532598,83.7457960906851
226,ID_129-Tibia_R,893.651917626029,110.415513942672,71647.4314464078,65067.6126613861,23088.8967194465,45035.4154695379,91679.6286382559,-40.945290306363,493.075039293399,79.6913442751704,18235.0576276126,20911.3677918463,486.730637356788,18149.2865398959,20997.138879563,-80.0060116357012
